user_id,pr_id,total_scores
U301,P296,30.0
U301,P315,5.0
U301,P34,6.0
U301,P353,3.5
U301,P378,5.0
U301,P417,1.0
U301,P42,30.0
U301,P422,8.0
U301,P432,6.0
U301,P443,5.0
U301,P458,5.0
U301,P479,33.0
U301,P49,5.0
U301,P50,3.0
U301,P519,35.0
U301,P540,33.0
U301,P575,3.0
U301,P580,30.0
U301,P627,1.0
U301,P81,3.0
U301,P98,35.0
U302,P176,3.0
U302,P2,0.5
U302,P278,60.0
U302,P312,3.0
U302,P315,60.0
U302,P35,30.0
U302,P354,0.5
U302,P372,0.5
U302,P387,30.5
U302,P411,5.0
U302,P415,0.5
U302,P42,5.0
U302,P422,3.0
U302,P432,5.0
U302,P484,0.5
U302,P511,30.5
U302,P517,30.0
U302,P575,0.5
U302,P577,3.0
U302,P594,30.0
U302,P627,3.5
U302,P630,30.0
U302,P643,0.5
U302,P69,5.5
U302,P94,0.5
U303,P102,0.5
U303,P122,0.5
U303,P141,33.0
U303,P167,0.5
U303,P170,0.5
U303,P172,5.0
U303,P176,33.5
U303,P187,30.0
U303,P195,0.5
U303,P198,0.5
U303,P207,3.0
U303,P208,3.0
U303,P217,6.0
U303,P22,5.0
U303,P230,30.0
U303,P238,5.0
U303,P243,3.0
U303,P25,5.0
U303,P255,5.0
U303,P28,5.0
U303,P303,3.0
U303,P315,3.0
U303,P339,1.0
U303,P34,3.5
U303,P356,0.5
U303,P362,30.0
U303,P379,0.5
U303,P386,3.0
U303,P387,3.0
U303,P42,3.0
U303,P439,3.0
U303,P451,5.0
U303,P471,30.0
U303,P487,5.0
U303,P49,0.5
U303,P503,5.0
U303,P511,30.0
U303,P52,5.0
U303,P540,38.0
U303,P544,0.5
U303,P550,30.0
U303,P557,3.0
U303,P558,30.0
U303,P584,3.0
U303,P595,3.0
U303,P597,3.0
U303,P607,0.5
U303,P615,0.5
U303,P621,6.5
U303,P648,1.0
U303,P79,41.0
U303,P81,3.0
U303,P92,0.5
U303,P98,0.5
U304,P170,3.0
U304,P174,3.0
U304,P219,3.0
U304,P238,5.0
U304,P242,3.0
U304,P245,30.0
U304,P266,0.5
U304,P286,0.5
U304,P353,3.0
U304,P415,3.0
U304,P49,0.5
U304,P495,3.0
U304,P506,30.0
U304,P572,5.0
U304,P576,5.0
U304,P621,0.5
U304,P645,8.0
U304,P68,3.0
U304,P87,3.0
U305,P122,3.0
U305,P124,0.5
U305,P13,3.5
U305,P149,6.0
U305,P166,35.0
U305,P173,3.5
U305,P179,3.0
U305,P2,0.5
U305,P207,3.0
U305,P217,5.0
U305,P240,30.5
U305,P241,0.5
U305,P255,3.0
U305,P261,3.0
U305,P315,0.5
U305,P321,0.5
U305,P35,3.0
U305,P354,0.5
U305,P367,3.0
U305,P370,5.0
U305,P385,0.5
U305,P41,30.0
U305,P447,60.0
U305,P471,1.0
U305,P477,3.0
U305,P480,5.0
U305,P490,3.0
U305,P503,8.5
U305,P511,5.0
U305,P536,0.5
U305,P55,3.0
U305,P555,30.0
U305,P575,3.0
U305,P576,6.0
U305,P588,0.5
U305,P61,0.5
U305,P615,35.5
U305,P623,30.5
U305,P9,30.0
U305,P92,5.0
U306,P107,3.0
U306,P11,5.0
U306,P173,5.0
U306,P176,0.5
U306,P217,0.5
U306,P241,3.0
U306,P278,14.5
U306,P297,3.0
U306,P303,34.0
U306,P315,0.5
U306,P362,3.0
U306,P372,3.0
U306,P387,3.0
U306,P42,8.5
U306,P432,6.0
U306,P443,0.5
U306,P459,3.0
U306,P471,33.0
U306,P479,35.0
U306,P486,0.5
U306,P507,3.5
U306,P550,5.5
U306,P557,3.0
U306,P575,3.5
U306,P577,3.0
U306,P627,5.0
U306,P79,0.5
U306,P81,5.0
U307,P107,5.0
U307,P185,5.0
U307,P213,5.0
U307,P243,3.5
U307,P249,3.0
U307,P263,3.0
U307,P297,30.0
U307,P315,1.0
U307,P354,5.5
U307,P411,0.5
U307,P43,0.5
U307,P443,5.0
U307,P471,5.0
U307,P479,5.0
U307,P511,3.0
U307,P599,30.0
U307,P61,30.0
U307,P611,3.0
U307,P648,3.0
U307,P68,30.0
U307,P98,30.0
U308,P103,30.0
U308,P114,30.0
U308,P121,3.0
U308,P124,30.0
U308,P13,0.5
U308,P140,8.0
U308,P154,30.0
U308,P17,0.5
U308,P170,30.0
U308,P173,5.0
U308,P174,33.0
U308,P185,0.5
U308,P206,3.0
U308,P238,5.0
U308,P240,6.5
U308,P243,0.5
U308,P244,5.0
U308,P321,5.0
U308,P33,5.0
U308,P339,5.5
U308,P362,6.5
U308,P41,5.0
U308,P443,30.0
U308,P447,5.0
U308,P469,30.0
U308,P49,30.0
U308,P503,0.5
U308,P530,0.5
U308,P543,3.0
U308,P567,3.0
U308,P575,3.0
U308,P593,5.0
U308,P631,0.5
U308,P632,6.0
U308,P639,3.0
U308,P92,5.5
U309,P107,30.0
U309,P136,8.0
U309,P141,0.5
U309,P149,5.0
U309,P167,8.0
U309,P17,5.0
U309,P170,5.0
U309,P173,10.0
U309,P180,8.0
U309,P185,30.5
U309,P198,5.0
U309,P232,0.5
U309,P240,3.0
U309,P243,5.0
U309,P244,0.5
U309,P259,3.5
U309,P303,5.5
U309,P315,0.5
U309,P348,30.0
U309,P354,0.5
U309,P362,5.0
U309,P364,5.0
U309,P378,0.5
U309,P379,30.0
U309,P387,5.0
U309,P432,0.5
U309,P443,3.0
U309,P459,3.0
U309,P471,5.0
U309,P49,5.0
U309,P511,0.5
U309,P550,3.0
U309,P575,3.0
U309,P600,0.5
U309,P61,10.0
U309,P7,30.0
U309,P78,0.5
U309,P81,6.0
U309,P98,30.0
U31,P107,0.5
U31,P141,1.0
U31,P167,33.0
U31,P170,3.5
U31,P173,5.0
U31,P174,3.0
U31,P180,30.5
U31,P190,3.0
U31,P195,0.5
U31,P242,5.0
U31,P243,0.5
U31,P244,0.5
U31,P259,0.5
U31,P28,1.0
U31,P297,3.5
U31,P303,3.0
U31,P309,0.5
U31,P340,3.0
U31,P378,30.0
U31,P399,30.0
U31,P479,3.5
U31,P52,0.5
U31,P536,0.5
U31,P540,5.0
U31,P556,3.0
U31,P557,0.5
U31,P575,5.0
U31,P59,3.0
U31,P612,30.0
U31,P621,5.0
U31,P632,0.5
U31,P648,0.5
U31,P69,6.0
U31,P81,30.0
U310,P103,0.5
U310,P107,0.5
U310,P173,3.5
U310,P180,30.0
U310,P2,8.0
U310,P207,30.0
U310,P208,30.0
U310,P223,3.0
U310,P226,30.0
U310,P241,30.0
U310,P247,5.0
U310,P28,8.5
U310,P297,30.0
U310,P311,30.0
U310,P320,0.5
U310,P321,33.0
U310,P339,0.5
U310,P34,5.0
U310,P353,3.0
U310,P354,0.5
U310,P41,0.5
U310,P412,0.5
U310,P42,0.5
U310,P471,0.5
U310,P485,3.0
U310,P49,30.0
U310,P497,30.0
U310,P55,3.0
U310,P567,0.5
U310,P575,1.0
U310,P61,6.0
U310,P615,3.0
U310,P621,5.0
U310,P623,6.0
U310,P639,30.0
U310,P642,0.5
U310,P648,30.0
U310,P79,3.0
U310,P86,0.5
U312,P10,3.0
U312,P103,33.0
U312,P107,5.0
U312,P128,30.0
U312,P129,0.5
U312,P147,5.0
U312,P163,5.0
U312,P167,0.5
U312,P17,3.0
U312,P170,5.0
U312,P173,8.0
U312,P180,30.5
U312,P185,3.0
U312,P198,3.0
U312,P2,3.0
U312,P203,0.5
U312,P209,5.0
U312,P217,60.5
U312,P241,0.5
U312,P243,5.0
U312,P244,35.0
U312,P259,5.0
U312,P348,3.0
U312,P354,5.5
U312,P362,3.0
U312,P378,8.0
U312,P387,5.0
U312,P396,33.0
U312,P400,5.0
U312,P432,5.0
U312,P441,0.5
U312,P443,3.0
U312,P471,3.5
U312,P49,6.0
U312,P502,0.5
U312,P507,3.0
U312,P550,0.5
U312,P61,8.0
U312,P79,30.0
U312,P81,30.5
U312,P98,0.5
U314,P107,3.0
U314,P122,30.0
U314,P180,3.0
U314,P2,30.0
U314,P206,3.0
U314,P217,1.0
U314,P232,30.0
U314,P247,5.0
U314,P285,5.0
U314,P303,3.0
U314,P315,30.0
U314,P336,3.0
U314,P359,0.5
U314,P372,5.0
U314,P395,30.0
U314,P396,0.5
U314,P437,3.0
U314,P47,5.0
U314,P472,0.5
U314,P49,0.5
U314,P511,33.0
U314,P52,3.0
U314,P530,0.5
U314,P573,30.0
U314,P61,6.0
U314,P68,30.0
U314,P69,5.0
U314,P81,3.0
U314,P83,0.5
U314,P98,3.0
U315,P103,3.0
U315,P111,30.0
U315,P114,3.0
U315,P124,30.0
U315,P13,8.0
U315,P140,0.5
U315,P142,3.0
U315,P152,0.5
U315,P155,0.5
U315,P164,0.5
U315,P193,0.5
U315,P238,5.0
U315,P240,5.0
U315,P243,5.0
U315,P244,30.0
U315,P247,33.0
U315,P286,5.5
U315,P31,0.5
U315,P321,38.0
U315,P326,3.0
U315,P34,0.5
U315,P383,3.0
U315,P387,3.0
U315,P415,30.0
U315,P428,30.0
U315,P447,1.0
U315,P49,0.5
U315,P52,0.5
U315,P55,0.5
U315,P567,10.5
U315,P572,36.0
U315,P576,0.5
U315,P583,0.5
U315,P623,30.0
U315,P639,3.0
U315,P643,3.0
U315,P645,0.5
U315,P68,33.0
U315,P79,31.0
U316,P107,40.0
U316,P111,5.0
U316,P141,3.0
U316,P173,3.0
U316,P185,30.5
U316,P198,5.0
U316,P217,5.5
U316,P241,0.5
U316,P259,18.0
U316,P278,8.5
U316,P309,5.0
U316,P312,30.0
U316,P315,3.5
U316,P337,5.0
U316,P354,6.5
U316,P396,30.0
U316,P432,8.0
U316,P443,0.5
U316,P471,30.5
U316,P474,30.0
U316,P511,0.5
U316,P531,3.0
U316,P550,43.0
U316,P552,0.5
U316,P575,8.0
U316,P59,5.0
U316,P61,8.0
U316,P611,0.5
U316,P79,5.0
U316,P98,30.0
U317,P103,5.5
U317,P107,60.0
U317,P141,1.0
U317,P155,0.5
U317,P160,3.0
U317,P161,3.0
U317,P170,5.0
U317,P173,35.5
U317,P174,5.0
U317,P180,30.0
U317,P22,6.0
U317,P238,5.0
U317,P250,3.0
U317,P278,3.0
U317,P315,30.5
U317,P333,30.0
U317,P343,0.5
U317,P362,3.0
U317,P383,0.5
U317,P41,3.0
U317,P412,5.0
U317,P420,3.0
U317,P432,30.0
U317,P443,0.5
U317,P471,6.0
U317,P49,3.0
U317,P507,30.0
U317,P511,0.5
U317,P53,0.5
U317,P548,3.0
U317,P576,3.0
U317,P578,5.0
U317,P584,3.0
U317,P61,3.5
U317,P625,30.0
U317,P632,0.5
U317,P639,0.5
U317,P645,30.0
U317,P66,0.5
U317,P79,3.0
U318,P122,3.0
U318,P124,5.0
U318,P13,0.5
U318,P140,5.5
U318,P149,6.0
U318,P161,30.0
U318,P173,3.5
U318,P174,5.0
U318,P182,5.0
U318,P183,5.0
U318,P207,5.0
U318,P232,0.5
U318,P245,30.0
U318,P247,33.0
U318,P255,5.0
U318,P286,1.5
U318,P3,3.0
U318,P320,0.5
U318,P321,30.5
U318,P339,3.0
U318,P404,3.0
U318,P41,0.5
U318,P435,3.0
U318,P447,1.0
U318,P457,30.0
U318,P469,0.5
U318,P503,3.0
U318,P511,5.0
U318,P55,6.0
U318,P559,0.5
U318,P57,0.5
U318,P572,3.0
U318,P604,0.5
U318,P615,3.0
U318,P623,30.0
U318,P632,8.5
U318,P639,1.5
U318,P645,30.0
U318,P73,0.5
U318,P87,0.5
U318,P93,5.0
U319,P104,30.0
U319,P107,30.0
U319,P108,30.0
U319,P141,3.0
U319,P149,3.0
U319,P170,0.5
U319,P173,3.0
U319,P176,5.0
U319,P190,0.5
U319,P206,5.0
U319,P208,0.5
U319,P219,3.0
U319,P232,3.0
U319,P251,10.0
U319,P261,3.5
U319,P281,5.0
U319,P286,3.0
U319,P315,10.5
U319,P372,30.0
U319,P375,30.0
U319,P379,30.0
U319,P392,5.0
U319,P415,5.0
U319,P417,0.5
U319,P422,5.0
U319,P432,0.5
U319,P447,3.0
U319,P471,5.0
U319,P49,3.0
U319,P496,0.5
U319,P511,5.5
U319,P567,3.0
U319,P61,30.0
U319,P615,0.5
U319,P623,3.5
U319,P79,3.0
U319,P98,0.5
U32,P122,0.5
U32,P124,1.0
U32,P166,5.0
U32,P2,0.5
U32,P207,0.5
U32,P247,30.0
U32,P278,0.5
U32,P28,3.0
U32,P282,3.0
U32,P286,5.0
U32,P291,0.5
U32,P31,30.0
U32,P326,30.0
U32,P339,0.5
U32,P399,5.0
U32,P422,5.0
U32,P446,0.5
U32,P447,30.0
U32,P45,5.0
U32,P450,3.0
U32,P458,5.0
U32,P540,5.0
U32,P550,5.0
U32,P57,0.5
U32,P572,0.5
U32,P583,0.5
U32,P615,3.0
U32,P621,3.0
U32,P627,5.0
U32,P640,3.0
U32,P645,30.0
U32,P648,30.0
U32,P92,30.0
U321,P122,30.0
U321,P140,8.0
U321,P149,63.0
U321,P166,0.5
U321,P168,5.0
U321,P174,5.0
U321,P180,8.0
U321,P190,5.0
U321,P2,30.0
U321,P206,5.0
U321,P207,5.0
U321,P217,0.5
U321,P221,0.5
U321,P240,33.0
U321,P247,5.0
U321,P250,0.5
U321,P261,5.0
U321,P278,3.0
U321,P321,8.5
U321,P374,30.0
U321,P404,5.0
U321,P42,5.0
U321,P420,30.0
U321,P422,3.0
U321,P447,3.0
U321,P451,11.0
U321,P490,3.0
U321,P503,13.5
U321,P511,0.5
U321,P54,3.0
U321,P554,3.0
U321,P572,6.0
U321,P580,0.5
U321,P594,5.0
U321,P613,0.5
U321,P615,3.0
U321,P639,0.5
U321,P640,3.0
U322,P103,3.0
U322,P107,3.0
U322,P167,30.0
U322,P174,0.5
U322,P217,38.0
U322,P238,0.5
U322,P241,3.0
U322,P243,30.0
U322,P259,5.5
U322,P278,33.0
U322,P280,5.0
U322,P296,3.0
U322,P303,3.0
U322,P315,0.5
U322,P328,0.5
U322,P354,30.5
U322,P355,30.0
U322,P362,3.0
U322,P387,30.0
U322,P396,5.0
U322,P432,5.0
U322,P464,3.0
U322,P465,3.0
U322,P470,0.5
U322,P471,3.0
U322,P511,0.5
U322,P540,0.5
U322,P550,0.5
U322,P575,3.0
U322,P576,0.5
U322,P600,3.0
U322,P627,30.5
U322,P66,0.5
U322,P7,0.5
U322,P98,3.0
U323,P13,3.0
U323,P140,5.0
U323,P144,30.0
U323,P149,5.0
U323,P166,30.0
U323,P183,30.0
U323,P208,3.5
U323,P232,5.0
U323,P240,30.0
U323,P303,30.0
U323,P354,30.0
U323,P367,0.5
U323,P373,30.0
U323,P379,3.0
U323,P387,3.0
U323,P396,5.0
U323,P41,0.5
U323,P447,5.0
U323,P485,0.5
U323,P49,1.0
U323,P553,5.0
U323,P575,5.0
U323,P639,3.0
U323,P68,5.0
U324,P109,0.5
U324,P136,3.0
U324,P138,3.0
U324,P167,30.5
U324,P190,33.0
U324,P191,1.0
U324,P198,30.0
U324,P2,3.5
U324,P207,5.0
U324,P215,5.0
U324,P243,3.0
U324,P254,3.0
U324,P259,0.5
U324,P27,0.5
U324,P278,5.0
U324,P297,8.5
U324,P299,3.0
U324,P303,5.0
U324,P330,0.5
U324,P339,0.5
U324,P34,3.0
U324,P353,6.5
U324,P374,3.0
U324,P387,5.0
U324,P415,1.0
U324,P42,5.5
U324,P422,3.5
U324,P443,5.0
U324,P481,5.0
U324,P499,5.0
U324,P52,8.0
U324,P530,6.5
U324,P540,30.0
U324,P544,0.5
U324,P575,3.0
U324,P576,0.5
U324,P595,3.0
U324,P606,30.0
U324,P612,30.0
U324,P621,8.0
U324,P645,3.0
U324,P648,5.0
U324,P69,5.0
U325,P122,5.0
U325,P124,3.5
U325,P13,5.0
U325,P161,5.0
U325,P166,30.0
U325,P206,3.0
U325,P207,8.0
U325,P208,30.5
U325,P232,5.0
U325,P240,33.0
U325,P284,0.5
U325,P286,3.0
U325,P339,30.0
U325,P379,3.0
U325,P395,30.0
U325,P397,0.5
U325,P451,5.5
U325,P521,0.5
U325,P530,0.5
U325,P55,3.5
U325,P572,0.5
U325,P615,5.0
U325,P623,3.5
U325,P632,0.5
U325,P92,30.5
U327,P107,1.0
U327,P111,3.0
U327,P141,10.0
U327,P2,0.5
U327,P212,5.0
U327,P22,30.0
U327,P259,0.5
U327,P263,3.0
U327,P278,3.5
U327,P303,38.0
U327,P315,5.0
U327,P362,3.0
U327,P378,6.0
U327,P396,38.5
U327,P432,7.0
U327,P443,3.0
U327,P471,3.0
U327,P511,3.0
U327,P531,30.0
U327,P565,5.0
U327,P78,5.0
U327,P80,3.0
U327,P83,0.5
U327,P98,3.0
U33,P122,30.0
U33,P141,0.5
U33,P17,0.5
U33,P180,30.0
U33,P185,5.0
U33,P190,30.0
U33,P2,0.5
U33,P206,30.0
U33,P217,5.0
U33,P238,5.0
U33,P243,30.0
U33,P259,60.0
U33,P268,0.5
U33,P28,3.0
U33,P280,3.0
U33,P297,0.5
U33,P34,33.0
U33,P345,5.0
U33,P349,0.5
U33,P35,30.0
U33,P362,30.0
U33,P372,0.5
U33,P387,3.0
U33,P396,0.5
U33,P417,33.0
U33,P422,1.0
U33,P429,0.5
U33,P432,0.5
U33,P471,3.0
U33,P479,1.5
U33,P49,3.5
U33,P50,3.5
U33,P503,0.5
U33,P511,0.5
U33,P52,3.5
U33,P540,3.0
U33,P544,3.0
U33,P575,0.5
U33,P592,3.0
U33,P599,3.0
U33,P621,3.0
U33,P623,3.0
U33,P69,3.0
U33,P76,5.0
U33,P79,5.0
U33,P94,0.5
U330,P122,8.5
U330,P136,3.0
U330,P161,1.0
U330,P174,33.0
U330,P206,3.0
U330,P207,3.0
U330,P224,30.0
U330,P232,0.5
U330,P247,30.0
U330,P255,3.0
U330,P261,5.0
U330,P286,5.0
U330,P299,5.0
U330,P362,30.0
U330,P379,4.0
U330,P399,0.5
U330,P447,30.0
U330,P463,0.5
U330,P474,0.5
U330,P503,3.0
U330,P530,3.0
U330,P55,8.0
U330,P567,5.0
U330,P572,3.5
U330,P583,5.0
U330,P615,0.5
U330,P639,5.5
U330,P645,30.0
U330,P92,0.5
U330,P99,0.5
U331,P122,8.5
U331,P13,0.5
U331,P149,35.0
U331,P161,35.0
U331,P207,30.5
U331,P208,46.0
U331,P245,30.0
U331,P247,6.0
U331,P255,3.0
U331,P261,5.0
U331,P293,3.0
U331,P339,3.5
U331,P370,30.0
U331,P379,0.5
U331,P41,3.0
U331,P477,3.0
U331,P503,30.0
U331,P567,0.5
U331,P583,5.0
U331,P592,3.0
U331,P615,0.5
U331,P623,5.0
U331,P641,30.0
U331,P649,3.0
U331,P92,3.5
U334,P1,0.5
U334,P107,9.0
U334,P124,30.0
U334,P143,0.5
U334,P167,5.0
U334,P173,1.0
U334,P198,5.0
U334,P2,5.5
U334,P217,5.0
U334,P243,33.0
U334,P259,1.0
U334,P28,5.0
U334,P303,3.5
U334,P354,5.5
U334,P362,0.5
U334,P378,0.5
U334,P387,5.0
U334,P41,3.0
U334,P417,3.5
U334,P422,5.0
U334,P443,3.0
U334,P471,0.5
U334,P54,3.0
U334,P550,3.0
U334,P573,5.0
U334,P575,10.0
U334,P61,11.0
U334,P62,0.5
U334,P621,33.0
U334,P627,3.0
U334,P630,0.5
U334,P632,0.5
U334,P645,35.0
U334,P68,3.0
U334,P79,0.5
U334,P81,5.0
U334,P98,33.5
U335,P122,6.0
U335,P136,3.0
U335,P141,5.0
U335,P15,3.0
U335,P150,3.0
U335,P176,10.5
U335,P178,5.0
U335,P206,0.5
U335,P209,3.0
U335,P216,0.5
U335,P217,0.5
U335,P22,30.0
U335,P282,3.0
U335,P353,30.0
U335,P375,3.0
U335,P396,0.5
U335,P417,30.5
U335,P422,6.0
U335,P432,0.5
U335,P471,30.0
U335,P479,30.5
U335,P511,3.0
U335,P52,3.0
U335,P540,3.0
U335,P548,0.5
U335,P575,3.5
U335,P580,3.0
U335,P61,33.0
U335,P615,3.0
U335,P627,0.5
U335,P648,3.0
U335,P69,5.5
U335,P80,5.0
U336,P122,0.5
U336,P124,30.0
U336,P136,0.5
U336,P140,3.0
U336,P149,3.0
U336,P161,30.0
U336,P174,3.0
U336,P198,5.0
U336,P206,6.0
U336,P207,0.5
U336,P208,5.0
U336,P255,3.0
U336,P284,3.0
U336,P305,5.0
U336,P321,3.0
U336,P342,5.0
U336,P369,3.0
U336,P451,30.0
U336,P474,3.0
U336,P505,3.0
U336,P522,3.0
U336,P615,3.0
U336,P623,0.5
U336,P631,3.0
U336,P632,0.5
U336,P639,30.5
U337,P103,3.5
U337,P110,0.5
U337,P124,3.0
U337,P13,3.0
U337,P161,0.5
U337,P180,0.5
U337,P2,5.0
U337,P206,30.0
U337,P207,5.0
U337,P220,3.0
U337,P232,0.5
U337,P240,3.0
U337,P241,30.0
U337,P247,0.5
U337,P250,3.0
U337,P255,10.5
U337,P261,8.0
U337,P271,5.0
U337,P28,30.0
U337,P286,30.0
U337,P297,0.5
U337,P339,0.5
U337,P34,5.0
U337,P343,0.5
U337,P362,8.0
U337,P378,0.5
U337,P382,5.5
U337,P447,3.0
U337,P451,0.5
U337,P480,0.5
U337,P503,8.0
U337,P52,0.5
U337,P523,3.0
U337,P530,30.0
U337,P550,5.0
U337,P583,3.0
U337,P590,3.0
U337,P615,35.0
U337,P621,5.0
U337,P639,3.0
U337,P645,5.0
U337,P79,5.0
U337,P81,6.0
U337,P83,3.0
U337,P86,30.0
U337,P92,30.0
U337,P96,0.5
U338,P103,5.0
U338,P107,13.0
U338,P118,0.5
U338,P136,0.5
U338,P155,5.0
U338,P167,5.0
U338,P17,8.0
U338,P170,30.0
U338,P176,30.5
U338,P180,5.0
U338,P198,5.0
U338,P203,30.0
U338,P238,3.0
U338,P241,30.0
U338,P244,5.0
U338,P259,3.5
U338,P34,5.0
U338,P343,3.0
U338,P354,30.0
U338,P387,5.0
U338,P396,3.0
U338,P4,30.0
U338,P474,5.0
U338,P511,0.5
U338,P540,5.0
U338,P550,3.0
U338,P575,5.0
U338,P61,3.0
U338,P79,30.0
U338,P98,3.5
U339,P103,3.0
U339,P136,4.0
U339,P141,0.5
U339,P145,5.0
U339,P156,5.0
U339,P17,35.0
U339,P170,6.5
U339,P173,3.0
U339,P198,10.5
U339,P2,5.0
U339,P241,5.0
U339,P273,0.5
U339,P278,5.0
U339,P315,10.0
U339,P354,5.0
U339,P362,30.5
U339,P378,1.5
U339,P387,5.5
U339,P396,0.5
U339,P43,5.0
U339,P432,3.0
U339,P443,5.0
U339,P47,0.5
U339,P496,0.5
U339,P503,35.0
U339,P511,0.5
U339,P545,5.0
U339,P62,0.5
U339,P79,3.0
U339,P81,3.5
U339,P83,3.0
U339,P89,30.0
U339,P92,30.0
U339,P94,30.0
U339,P98,6.5
U34,P124,0.5
U34,P13,3.5
U34,P141,8.0
U34,P149,3.0
U34,P167,30.0
U34,P174,30.0
U34,P206,0.5
U34,P207,0.5
U34,P208,30.0
U34,P232,6.0
U34,P240,0.5
U34,P241,30.0
U34,P247,5.0
U34,P309,3.0
U34,P321,3.0
U34,P339,0.5
U34,P354,30.0
U34,P379,35.0
U34,P39,30.0
U34,P420,3.0
U34,P432,5.0
U34,P451,0.5
U34,P523,5.0
U34,P55,3.0
U34,P576,0.5
U34,P583,30.0
U34,P61,5.0
U34,P623,5.0
U34,P7,30.0
U34,P92,0.5
U340,P136,0.5
U340,P190,3.0
U340,P2,30.0
U340,P238,30.0
U340,P244,3.0
U340,P262,5.0
U340,P295,5.0
U340,P312,35.0
U340,P328,0.5
U340,P338,3.0
U340,P372,0.5
U340,P379,30.0
U340,P415,3.0
U340,P417,6.5
U340,P422,5.0
U340,P451,0.5
U340,P533,3.0
U340,P575,0.5
U340,P590,0.5
U340,P61,30.0
U340,P621,30.0
U340,P627,0.5
U340,P69,0.5
U340,P79,30.0
U341,P107,30.5
U341,P149,30.0
U341,P173,30.5
U341,P180,3.0
U341,P2,30.0
U341,P206,0.5
U341,P208,0.5
U341,P259,0.5
U341,P278,30.0
U341,P297,5.0
U341,P298,0.5
U341,P303,30.0
U341,P315,3.5
U341,P387,0.5
U341,P391,3.0
U341,P417,8.0
U341,P42,3.0
U341,P422,3.0
U341,P443,5.5
U341,P50,3.0
U341,P52,30.0
U341,P546,3.0
U341,P600,3.0
U341,P607,3.0
U341,P627,0.5
U341,P648,3.0
U341,P69,30.0
U341,P80,0.5
U341,P81,5.0
U341,P96,3.0
U342,P122,5.0
U342,P135,5.0
U342,P166,35.0
U342,P179,0.5
U342,P232,30.5
U342,P255,30.5
U342,P264,3.5
U342,P286,3.0
U342,P302,3.0
U342,P306,3.0
U342,P321,3.0
U342,P339,3.0
U342,P379,11.0
U342,P382,3.0
U342,P395,0.5
U342,P468,33.0
U342,P490,0.5
U342,P491,5.0
U342,P543,35.0
U342,P55,30.0
U342,P559,3.0
U342,P572,30.0
U342,P576,5.0
U342,P589,30.0
U342,P615,0.5
U342,P623,30.0
U342,P632,3.5
U342,P639,5.0
U342,P645,30.5
U342,P84,0.5
U342,P85,0.5
U342,P92,6.0
U344,P159,5.0
U344,P167,5.0
U344,P198,0.5
U344,P244,0.5
U344,P259,3.0
U344,P278,30.0
U344,P341,0.5
U344,P348,3.0
U344,P349,0.5
U344,P387,5.0
U344,P392,3.0
U344,P432,30.5
U344,P48,0.5
U344,P483,0.5
U344,P511,8.0
U344,P575,30.0
U344,P61,0.5
U345,P107,0.5
U345,P198,3.0
U345,P2,0.5
U345,P217,0.5
U345,P221,5.0
U345,P231,5.0
U345,P242,5.0
U345,P259,8.5
U345,P303,0.5
U345,P387,3.0
U345,P432,30.0
U345,P443,30.0
U345,P471,0.5
U345,P50,3.0
U345,P59,5.0
U345,P78,3.0
U345,P81,0.5
U346,P103,30.5
U346,P107,30.5
U346,P110,0.5
U346,P129,3.0
U346,P136,30.0
U346,P149,3.0
U346,P159,3.0
U346,P166,13.0
U346,P167,3.0
U346,P170,3.0
U346,P173,0.5
U346,P178,5.0
U346,P206,0.5
U346,P207,30.0
U346,P208,5.0
U346,P217,30.0
U346,P22,6.0
U346,P232,5.0
U346,P241,5.0
U346,P261,3.0
U346,P315,0.5
U346,P322,3.0
U346,P34,3.0
U346,P354,3.0
U346,P378,3.0
U346,P379,9.0
U346,P387,5.0
U346,P395,0.5
U346,P402,0.5
U346,P417,0.5
U346,P451,5.0
U346,P468,0.5
U346,P49,10.0
U346,P503,30.0
U346,P511,0.5
U346,P517,0.5
U346,P530,0.5
U346,P550,6.5
U346,P553,0.5
U346,P615,3.0
U346,P621,3.0
U346,P623,10.0
U346,P625,30.0
U346,P69,3.0
U346,P71,0.5
U346,P79,30.0
U346,P81,30.0
U346,P92,0.5
U346,P98,3.5
U347,P124,30.0
U347,P13,0.5
U347,P146,5.0
U347,P149,3.0
U347,P161,3.0
U347,P174,30.0
U347,P206,30.0
U347,P207,3.0
U347,P208,0.5
U347,P255,5.0
U347,P261,5.0
U347,P262,0.5
U347,P285,3.0
U347,P311,3.0
U347,P372,3.0
U347,P379,5.5
U347,P394,5.0
U347,P412,30.0
U347,P423,3.0
U347,P424,5.0
U347,P447,38.5
U347,P451,0.5
U347,P490,30.0
U347,P530,30.0
U347,P540,30.0
U347,P55,8.5
U347,P583,30.0
U347,P615,30.0
U347,P639,0.5
U347,P74,3.0
U347,P93,0.5
U348,P103,8.0
U348,P111,0.5
U348,P128,3.0
U348,P136,0.5
U348,P141,1.0
U348,P15,3.0
U348,P167,30.5
U348,P169,3.0
U348,P173,0.5
U348,P180,0.5
U348,P185,38.0
U348,P198,30.0
U348,P2,30.0
U348,P217,3.0
U348,P221,0.5
U348,P243,3.5
U348,P259,30.5
U348,P263,0.5
U348,P268,0.5
U348,P278,3.0
U348,P303,30.0
U348,P315,0.5
U348,P344,0.5
