user_id,pr_id,interaction_type
U64,P195,cart
U704,P194,purchase
U279,P295,cart
U574,P371,purchase
U215,P85,cart
U564,P428,purchase
U181,P68,purchase
U642,P35,cart
U285,P62,wishlist
U92,P75,wishlist
U424,P134,view
U152,P409,view
U394,P386,view
U133,P80,purchase
U815,P341,purchase
U153,P10,view
U209,P288,view
U698,P85,wishlist
U857,P293,cart
U676,P241,purchase
U775,P85,purchase
U574,P9,cart
U888,P442,wishlist
U443,P341,purchase
U887,P487,cart
U209,P36,purchase
U140,P65,view
U678,P487,purchase
U698,P167,wishlist
U572,P40,view
U643,P139,view
U769,P298,purchase
U755,P342,purchase
U212,P513,purchase
U443,P27,wishlist
U449,P411,purchase
U828,P179,wishlist
U586,P127,wishlist
U859,P185,wishlist
U347,P411,cart
U516,P21,cart
U517,P27,view
U279,P125,cart
U852,P63,cart
U830,P377,view
U858,P182,wishlist
U718,P406,purchase
U461,P232,purchase
U675,P116,view
U195,P419,purchase
U94,P64,view
U19,P64,cart
U714,P21,wishlist
U209,P24,purchase
U277,P308,view
U520,P137,wishlist
U626,P28,purchase
U15,P139,view
U881,P22,wishlist
U439,P3,view
U439,P207,view
U477,P137,view
U91,P159,wishlist
U163,P249,cart
U820,P126,wishlist
U643,P203,view
U815,P308,wishlist
U159,P292,view
U111,P156,wishlist
U487,P478,view
U871,P53,wishlist
U590,P204,wishlist
U487,P504,cart
U71,P240,cart
U888,P203,wishlist
U301,P28,cart
U702,P321,view
U796,P50,view
U439,P138,purchase
U362,P341,cart
U131,P289,wishlist
U186,P125,purchase
U74,P68,view
U855,P495,purchase
U679,P97,cart
U862,P184,purchase
U20,P220,view
U583,P486,purchase
U170,P163,wishlist
U520,P502,view
U699,P9,wishlist
U199,P80,view
U755,P204,view
U835,P162,purchase
U223,P346,view
U185,P341,cart
U528,P449,purchase
U704,P44,view
U827,P372,wishlist
U188,P100,purchase
U813,P190,cart
U236,P52,purchase
U246,P197,wishlist
U133,P191,view
U249,P235,wishlist
U199,P445,wishlist
U504,P439,cart
U609,P358,purchase
U312,P87,cart
U461,P237,wishlist
U68,P409,wishlist
U882,P207,cart
U588,P204,purchase
U68,P251,cart
U131,P51,wishlist
U757,P509,view
U192,P250,purchase
U413,P442,wishlist
U298,P65,purchase
U836,P277,purchase
U69,P520,cart
U426,P436,purchase
U563,P54,wishlist
U575,P192,view
U803,P224,view
U181,P77,cart
U477,P7,view
U149,P337,view
U865,P453,purchase
U308,P236,wishlist
U695,P358,purchase
U182,P182,cart
U133,P123,wishlist
U505,P167,cart
U889,P52,view
U90,P45,cart
U314,P423,cart
U11,P22,cart
U365,P68,cart
U311,P182,purchase
U113,P63,cart
U542,P34,view
U590,P37,purchase
U443,P44,view
U277,P44,cart
U825,P483,wishlist
U796,P452,view
U192,P117,cart
U249,P2,wishlist
U592,P163,view
U346,P21,view
U90,P7,purchase
U755,P257,purchase
U576,P235,wishlist
U699,P184,cart
U42,P180,purchase
U27,P404,cart
U307,P240,view
U505,P287,wishlist
U195,P116,view
U330,P69,wishlist
U129,P330,view
U862,P436,cart
U819,P391,purchase
U887,P311,purchase
U360,P502,purchase
U421,P3,view
U119,P288,purchase
U75,P87,view
U405,P203,view
U691,P302,view
U812,P435,wishlist
U298,P75,view
U549,P166,cart
U279,P254,view
U136,P217,purchase
U759,P146,wishlist
U152,P53,view
U467,P27,purchase
U222,P427,purchase
U655,P130,cart
U751,P386,view
U877,P68,view
U547,P448,purchase
U292,P292,purchase
U319,P80,purchase
U619,P221,cart
U887,P250,wishlist
U725,P308,view
U95,P366,wishlist
U739,P309,view
U58,P107,cart
U173,P195,purchase
U884,P517,wishlist
U574,P211,wishlist
U449,P426,wishlist
U232,P191,view
U820,P230,purchase
U311,P411,view
U503,P95,cart
U82,P288,wishlist
U806,P496,cart
U424,P290,wishlist
U751,P333,cart
U99,P223,view
U665,P498,cart
U825,P382,cart
U548,P358,wishlist
U87,P22,purchase
U783,P87,wishlist
U887,P316,wishlist
U423,P163,cart
U609,P359,wishlist
U221,P68,cart
U135,P36,view
U127,P58,purchase
U697,P289,wishlist
U769,P235,wishlist
U45,P246,purchase
U763,P203,cart
U31,P485,view
U583,P204,cart
U577,P195,view
U26,P276,purchase
U273,P116,wishlist
U127,P401,wishlist
U538,P330,view
U104,P480,wishlist
U462,P133,wishlist
U284,P35,view
U321,P48,view
U557,P52,view
U843,P37,purchase
U296,P330,cart
U808,P363,wishlist
U17,P138,wishlist
U405,P520,purchase
U426,P507,view
U697,P194,cart
U439,P230,view
U841,P153,purchase
U702,P240,cart
U726,P178,purchase
U802,P460,wishlist
U475,P433,view
U314,P44,wishlist
U434,P116,wishlist
U334,P51,wishlist
U152,P359,wishlist
U549,P401,purchase
U548,P506,view
U27,P276,view
U134,P434,view
U348,P470,wishlist
U666,P422,wishlist
U526,P483,wishlist
U314,P159,wishlist
U769,P496,cart
U871,P133,view
U569,P28,cart
U234,P257,view
U799,P321,wishlist
U187,P69,cart
U613,P168,wishlist
U582,P310,purchase
U149,P414,view
U775,P151,wishlist
U306,P90,wishlist
U158,P126,wishlist
U51,P78,purchase
U341,P433,cart
U780,P13,view
U27,P276,wishlist
U278,P27,cart
U738,P430,purchase
U850,P493,purchase
U568,P220,wishlist
U820,P481,view
U553,P180,cart
U71,P113,cart
U608,P341,wishlist
U212,P412,purchase
U101,P487,wishlist
U775,P310,cart
U63,P421,cart
U448,P293,cart
U149,P21,cart
U590,P35,purchase
U36,P290,purchase
U528,P496,purchase
U149,P404,view
U292,P324,cart
U714,P21,view
U150,P484,purchase
U829,P151,view
U794,P372,purchase
U401,P507,cart
U174,P132,purchase
U653,P73,cart
U757,P115,wishlist
U670,P175,view
U11,P361,wishlist
U634,P422,purchase
U839,P251,wishlist
U416,P116,view
U461,P26,purchase
U536,P294,view
U469,P513,wishlist
U191,P196,cart
U577,P3,view
U807,P100,purchase
U71,P417,view
U428,P293,view
U430,P179,cart
U755,P137,view
U60,P290,wishlist
U571,P507,view
U792,P70,purchase
U200,P403,view
U94,P405,view
U545,P58,cart
U790,P65,purchase
U634,P73,purchase
U720,P398,cart
U249,P46,view
U439,P8,wishlist
U783,P430,purchase
U670,P278,wishlist
U379,P175,wishlist
U702,P283,cart
U700,P184,wishlist
U426,P247,view
U454,P359,view
U90,P52,view
U269,P241,wishlist
U620,P183,cart
U12,P520,view
U638,P333,cart
U781,P405,wishlist
U790,P433,purchase
U16,P184,wishlist
U104,P250,wishlist
U662,P401,wishlist
U741,P442,wishlist
U158,P422,purchase
U321,P346,wishlist
U183,P137,cart
U439,P442,cart
U755,P460,purchase
U374,P179,purchase
U246,P114,view
U610,P413,purchase
U324,P337,view
U279,P53,cart
U143,P196,wishlist
U84,P71,cart
U127,P344,view
U531,P447,wishlist
U784,P419,cart
U759,P501,view
U449,P285,wishlist
U90,P166,view
U597,P489,purchase
U201,P93,wishlist
U36,P35,purchase
U346,P317,wishlist
U881,P499,purchase
U113,P410,view
U676,P1,view
U613,P427,wishlist
U77,P284,wishlist
U256,P63,purchase
U757,P185,cart
U69,P26,purchase
U724,P417,wishlist
U495,P78,view
U77,P241,purchase
U744,P107,purchase
U173,P219,wishlist
U759,P53,cart
U149,P87,cart
U410,P23,cart
U301,P80,purchase
U249,P205,cart
U723,P126,cart
U335,P505,purchase
U191,P147,purchase
U852,P126,wishlist
U510,P363,cart
U135,P509,wishlist
U184,P338,view
U786,P486,view
U268,P339,cart
U299,P146,view
U165,P159,wishlist
U477,P197,wishlist
U703,P427,wishlist
U564,P409,cart
U265,P73,purchase
U387,P497,purchase
U90,P460,wishlist
U170,P159,purchase
U699,P410,view
U670,P322,view
U135,P185,wishlist
U130,P436,cart
U699,P489,cart
U707,P403,view
U674,P427,purchase
U140,P377,wishlist
U183,P410,purchase
U201,P319,cart
U327,P360,wishlist
U343,P338,view
U763,P251,purchase
U670,P461,wishlist
U474,P3,view
U869,P46,purchase
U224,P206,view
U126,P68,wishlist
U574,P377,wishlist
U85,P137,view
U799,P411,view
U604,P152,wishlist
U586,P191,purchase
U528,P13,wishlist
U584,P470,wishlist
U474,P335,purchase
U379,P165,view
U230,P204,wishlist
U884,P230,purchase
U400,P2,cart
U219,P267,cart
U691,P470,purchase
U212,P470,wishlist
U349,P58,view
U605,P520,purchase
U670,P65,cart
U327,P351,wishlist
U449,P218,purchase
U311,P422,cart
U584,P87,wishlist
U52,P328,wishlist
U24,P427,view
U28,P460,wishlist
U219,P180,view
U631,P68,purchase
U165,P203,purchase
U328,P338,purchase
U107,P175,view
U824,P294,cart
U91,P159,wishlist
U610,P480,wishlist
U186,P335,purchase
U366,P455,purchase
U522,P123,purchase
U569,P39,cart
U771,P449,purchase
U461,P422,purchase
U180,P177,view
U655,P68,purchase
U690,P165,view
U194,P197,purchase
U534,P57,purchase
U828,P411,view
U9,P196,wishlist
U691,P1,cart
U775,P401,view
U279,P95,purchase
U152,P363,view
U843,P483,purchase
U669,P310,cart
U304,P493,view
U583,P453,wishlist
U337,P384,cart
U380,P3,view
U151,P401,view
U250,P485,wishlist
U887,P377,cart
U269,P265,cart
U209,P361,cart
U547,P469,cart
U88,P331,wishlist
U312,P78,wishlist
U417,P203,purchase
U755,P479,cart
U279,P460,cart
U449,P502,purchase
U298,P146,cart
U429,P69,purchase
U16,P203,purchase
U526,P496,purchase
U313,P417,view
U256,P147,wishlist
U761,P209,cart
U737,P446,view
U117,P445,wishlist
U186,P476,cart
U611,P81,cart
U387,P98,wishlist
U630,P204,cart
U150,P436,wishlist
U131,P3,view
U655,P317,purchase
U153,P441,view
U560,P485,view
U243,P392,view
U779,P134,view
U723,P195,cart
U638,P234,view
U24,P159,wishlist
U346,P246,purchase
U68,P26,view
U422,P442,cart
U22,P140,purchase
U328,P520,purchase
U642,P211,view
U88,P493,wishlist
U517,P446,view
U669,P34,cart
U876,P39,cart
U807,P220,cart
U882,P80,purchase
U789,P469,wishlist
U528,P241,view
U497,P423,view
U342,P100,view
U570,P502,view
U461,P410,purchase
U131,P9,view
U327,P111,purchase
U594,P293,cart
U191,P51,wishlist
U201,P120,cart
U448,P436,view
U239,P358,view
U17,P7,wishlist
U325,P309,view
U755,P365,view
U810,P137,purchase
U191,P491,cart
U112,P358,view
U557,P386,purchase
U857,P28,view
U221,P21,view
U370,P239,purchase
U351,P201,wishlist
U51,P102,wishlist
U99,P413,wishlist
U751,P1,view
U826,P257,view
U158,P377,view
U715,P168,wishlist
U646,P427,view
U31,P520,wishlist
U626,P95,purchase
U272,P398,wishlist
U675,P2,purchase
U884,P516,wishlist
U627,P123,cart
U186,P398,view
U427,P487,view
U324,P484,purchase
U131,P29,purchase
U300,P342,view
U152,P80,purchase
U584,P40,cart
U262,P53,wishlist
U541,P50,wishlist
U737,P115,purchase
U28,P409,purchase
U316,P401,purchase
U68,P168,purchase
U454,P243,view
U550,P315,purchase
U468,P430,purchase
U322,P127,cart
U173,P4,cart
U815,P430,view
U332,P152,purchase
U437,P488,view
U133,P53,cart
U329,P433,wishlist
U837,P224,cart
U274,P13,purchase
U605,P192,view
U285,P200,cart
U759,P183,view
U510,P252,wishlist
U302,P139,wishlist
U620,P18,wishlist
U650,P146,wishlist
U368,P340,view
U571,P234,view
U686,P355,wishlist
U630,P427,wishlist
U169,P468,wishlist
U571,P240,purchase
U727,P220,cart
U890,P470,cart
U753,P496,view
U553,P32,wishlist
U418,P153,view
U139,P402,wishlist
U311,P111,view
U60,P165,view
U541,P4,cart
U697,P389,view
U129,P406,wishlist
U243,P195,cart
U131,P358,cart
U528,P475,cart
U310,P177,view
U54,P130,view
U819,P127,cart
U251,P32,cart
U403,P65,cart
U700,P463,view
U95,P474,cart
U615,P167,view
U769,P179,purchase
U531,P146,purchase
U630,P212,purchase
U236,P200,view
U722,P403,wishlist
U247,P32,cart
U676,P153,wishlist
U435,P231,view
U551,P324,view
U517,P65,view
U853,P408,view
U839,P285,wishlist
U729,P112,view
U250,P455,view
U444,P204,wishlist
U307,P190,cart
U673,P289,wishlist
U417,P231,wishlist
U242,P461,wishlist
U460,P489,wishlist
U815,P351,view
U436,P68,cart
U239,P113,cart
U599,P331,cart
U337,P283,view
U526,P433,purchase
U74,P365,wishlist
U700,P311,wishlist
U281,P358,view
U682,P406,view
U215,P132,cart
U725,P244,purchase
U812,P46,view
U184,P111,wishlist
U276,P430,cart
U638,P98,view
U277,P510,purchase
U400,P428,wishlist
U714,P147,purchase
U11,P209,cart
U841,P361,purchase
U459,P333,view
U690,P502,view
U791,P318,wishlist
U329,P418,purchase
U636,P493,view
U761,P7,purchase
U613,P72,cart
U871,P460,wishlist
U250,P48,view
U462,P504,wishlist
U284,P445,wishlist
U819,P111,wishlist
U560,P50,view
U230,P311,view
U460,P376,view
U182,P105,wishlist
U460,P380,purchase
U824,P487,cart
U191,P423,cart
U814,P460,cart
U695,P4,wishlist
U487,P65,wishlist
U249,P93,view
U485,P172,cart
U786,P8,purchase
U725,P185,purchase
U203,P44,wishlist
U571,P53,cart
U601,P194,wishlist
U884,P453,view
U635,P48,purchase
U878,P179,purchase
U11,P98,purchase
U741,P508,purchase
U400,P409,purchase
U27,P34,purchase
U94,P209,purchase
U105,P265,cart
U319,P444,purchase
U740,P461,purchase
U359,P143,purchase
U825,P396,wishlist
U203,P485,view
U541,P97,view
U194,P203,view
U176,P406,wishlist
U340,P481,wishlist
U521,P224,purchase
U866,P68,cart
U10,P158,wishlist
U653,P152,view
U224,P100,wishlist
U403,P58,view
U320,P165,wishlist
U635,P288,wishlist
U835,P163,view
U564,P73,wishlist
U761,P410,view
U150,P120,view
U538,P336,wishlist
U467,P337,cart
U888,P35,wishlist
U751,P75,view
U190,P495,cart
U191,P435,wishlist
U871,P53,cart
U191,P179,view
U477,P182,view
U94,P168,view
U771,P469,purchase
U457,P127,view
U740,P327,view
U334,P263,view
U890,P418,view
U715,P65,wishlist
U692,P513,view
U704,P32,purchase
U366,P294,wishlist
U799,P105,cart
U799,P195,view
U799,P358,purchase
U443,P321,wishlist
U334,P325,view
U605,P179,cart
U112,P491,cart
U485,P152,wishlist
U268,P151,wishlist
U789,P77,view
U211,P247,wishlist
U273,P157,cart
U690,P505,wishlist
U703,P125,view
U657,P360,purchase
U394,P149,purchase
U256,P203,wishlist
U820,P211,wishlist
U389,P335,purchase
U434,P65,view
U859,P87,wishlist
U609,P257,wishlist
U468,P295,wishlist
U713,P434,wishlist
U225,P230,wishlist
U711,P126,wishlist
U256,P92,view
U335,P351,view
U343,P493,wishlist
U186,P205,purchase
U279,P488,purchase
U334,P338,cart
U37,P233,cart
U609,P84,wishlist
U227,P195,view
U655,P286,view
U679,P441,wishlist
U322,P359,wishlist
U267,P319,purchase
U676,P100,cart
U277,P321,wishlist
U320,P284,view
U396,P150,cart
U890,P501,purchase
U653,P265,wishlist
U714,P288,wishlist
U575,P40,wishlist
U243,P427,view
U195,P6,wishlist
U67,P134,view
U657,P505,wishlist
U44,P116,wishlist
U98,P441,wishlist
U284,P263,wishlist
U526,P126,wishlist
U435,P166,purchase
U614,P335,purchase
U600,P53,view
U347,P221,view
U16,P321,cart
U629,P163,purchase
U71,P520,wishlist
U312,P249,wishlist
U638,P357,wishlist
U43,P46,wishlist
U131,P207,cart
U740,P480,view
U629,P13,wishlist
U615,P321,purchase
U531,P86,wishlist
U697,P4,cart
U741,P237,view
U107,P401,purchase
U256,P427,view
U448,P430,view
U306,P38,purchase
U251,P430,purchase
U349,P476,wishlist
U492,P69,purchase
U310,P414,wishlist
U790,P480,view
U340,P510,purchase
U571,P435,wishlist
U862,P290,cart
U125,P180,wishlist
U859,P52,cart
U882,P73,view
U781,P383,view
U521,P288,wishlist
U485,P384,cart
U699,P180,purchase
U96,P224,view
U462,P460,purchase
U744,P488,wishlist
U279,P126,view
U421,P68,view
U600,P290,wishlist
U795,P479,cart
U419,P277,wishlist
U799,P518,wishlist
U457,P267,view
U268,P182,purchase
U636,P387,wishlist
U664,P40,cart
U27,P243,wishlist
U190,P200,wishlist
U335,P146,view
U379,P21,cart
U169,P156,wishlist
U794,P190,cart
U181,P468,purchase
U837,P288,wishlist
U738,P421,view
U67,P3,purchase
U328,P80,view
U395,P223,wishlist
U210,P92,wishlist
U523,P52,purchase
U497,P39,cart
U620,P166,view
U179,P58,wishlist
U487,P32,view
U583,P166,cart
U366,P461,wishlist
U862,P117,cart
U185,P447,cart
U88,P295,cart
U771,P195,wishlist
U662,P28,cart
U36,P294,view
U761,P421,wishlist
U99,P114,view
U341,P130,wishlist
U191,P256,wishlist
U737,P22,view
U613,P310,purchase
U664,P406,view
U10,P520,cart
U376,P191,view
U246,P40,cart
U439,P146,wishlist
U74,P447,view
U492,P50,cart
U605,P165,purchase
U551,P147,purchase
U653,P257,wishlist
U31,P446,view
U137,P1,view
U102,P3,wishlist
U727,P87,wishlist
U234,P117,purchase
U788,P232,cart
U40,P236,view
U837,P320,view
U605,P182,purchase
U878,P333,cart
U626,P461,wishlist
U152,P315,view
U523,P78,cart
U688,P240,view
U188,P442,purchase
U298,P317,purchase
U394,P182,purchase
U346,P405,purchase
U727,P23,view
U436,P322,view
U179,P166,view
U687,P359,cart
U418,P57,purchase
U816,P116,view
U723,P359,purchase
U23,P35,wishlist
U45,P336,cart
U379,P224,view
U200,P230,purchase
U313,P358,wishlist
U746,P226,view
U181,P446,view
U779,P499,wishlist
U328,P50,cart
U107,P306,wishlist
U522,P398,wishlist
U866,P151,purchase
U44,P283,purchase
U505,P341,purchase
U448,P130,view
U775,P73,wishlist
U448,P487,wishlist
U368,P205,purchase
U74,P474,wishlist
U269,P182,cart
U740,P403,wishlist
U839,P84,view
U449,P235,wishlist
U340,P93,wishlist
U117,P504,wishlist
U429,P426,wishlist
U99,P100,wishlist
U653,P166,view
U239,P499,purchase
U417,P190,view
U26,P35,wishlist
U80,P406,cart
U665,P217,purchase
U565,P118,purchase
U708,P427,cart
U437,P21,view
U244,P97,wishlist
U180,P402,view
U402,P487,wishlist
U572,P166,purchase
U168,P478,view
U443,P360,purchase
U131,P78,view
U9,P407,cart
U210,P224,purchase
U85,P1,view
U699,P73,cart
U517,P223,wishlist
U431,P146,purchase
U839,P64,wishlist
U584,P520,cart
U191,P315,wishlist
U485,P185,wishlist
U51,P502,wishlist
U688,P371,cart
U362,P29,wishlist
U749,P513,purchase
U837,P422,view
U655,P339,wishlist
U538,P493,wishlist
U828,P107,view
U457,P251,view
U285,P389,view
U703,P154,view
U810,P40,wishlist
U799,P107,wishlist
U487,P10,view
U274,P40,cart
U276,P453,view
U770,P166,cart
U595,P65,wishlist
U687,P330,wishlist
U775,P1,wishlist
U385,P139,cart
U497,P496,purchase
U529,P454,view
U626,P178,view
U362,P163,cart
U497,P156,view
U835,P315,purchase
U159,P53,wishlist
U104,P387,wishlist
U154,P64,cart
U534,P453,wishlist
U600,P179,wishlist
U725,P497,view
U626,P325,purchase
U843,P18,view
U857,P398,cart
U264,P48,view
U152,P328,purchase
U676,P427,cart
U302,P124,wishlist
U260,P339,wishlist
U599,P58,view
U853,P325,view
U722,P195,purchase
U264,P486,purchase
U444,P2,cart
U580,P445,wishlist
U726,P384,wishlist
U127,P435,wishlist
U168,P124,view
U883,P93,wishlist
U863,P90,wishlist
U131,P357,wishlist
U863,P479,view
U691,P442,purchase
U624,P10,view
U551,P412,wishlist
U191,P190,view
U619,P326,wishlist
U770,P448,purchase
U558,P230,view
U855,P232,view
U334,P117,cart
U20,P25,purchase
U71,P478,wishlist
U190,P406,cart
U578,P516,wishlist
U771,P408,wishlist
U837,P408,view
U812,P293,cart
U583,P455,view
U423,P178,cart
U605,P331,wishlist
U362,P357,cart
U835,P41,wishlist
U685,P87,wishlist
U753,P294,wishlist
U600,P126,cart
U192,P81,purchase
U665,P493,wishlist
U619,P421,wishlist
U321,P377,wishlist
U877,P117,cart
U316,P92,view
U334,P436,view
U183,P139,wishlist
U444,P412,cart
U224,P489,cart
U699,P435,view
U191,P173,cart
U656,P154,wishlist
U792,P94,cart
U545,P455,purchase
U249,P118,wishlist
U809,P488,view
U750,P187,wishlist
U757,P53,wishlist
U395,P53,cart
U179,P130,cart
U565,P36,view
U461,P65,view
U713,P510,view
U200,P172,wishlist
U178,P80,view
U10,P507,cart
U679,P419,wishlist
U418,P386,purchase
U34,P149,view
U636,P134,view
U733,P138,cart
U629,P235,view
U444,P479,cart
U531,P201,wishlist
U436,P463,view
U761,P68,view
U224,P6,wishlist
U424,P423,cart
U835,P151,view
U744,P501,view
U85,P337,purchase
U713,P278,purchase
U637,P51,cart
U433,P287,wishlist
U483,P200,wishlist
U673,P175,view
U437,P365,cart
U218,P34,purchase
U477,P486,cart
U394,P190,cart
U276,P3,view
U474,P308,wishlist
U116,P381,view
U137,P146,view
U655,P337,view
U351,P509,wishlist
U416,P403,purchase
U744,P10,wishlist
U782,P278,cart
U460,P146,wishlist
U600,P21,view
U501,P18,wishlist
U362,P509,wishlist
U135,P224,view
U179,P365,wishlist
U180,P87,purchase
U205,P130,wishlist
U392,P298,purchase
U133,P239,wishlist
U610,P140,cart
U874,P195,wishlist
U92,P203,view
U859,P520,cart
U453,P156,view
U34,P479,cart
U152,P57,wishlist
U75,P247,view
U328,P138,view
U707,P247,wishlist
U676,P86,view
U830,P73,wishlist
U180,P303,view
U321,P256,cart
U392,P163,cart
U116,P231,view
U521,P455,view
U714,P338,wishlist
U119,P125,view
U385,P452,wishlist
U422,P317,wishlist
U726,P1,wishlist
U154,P344,purchase
U307,P287,cart
U542,P231,view
U644,P406,view
U436,P15,purchase
U186,P341,view
U653,P263,view
U695,P226,purchase
U190,P478,cart
U117,P78,wishlist
U699,P518,view
U168,P124,wishlist
U193,P159,cart
U165,P502,wishlist
U747,P344,cart
U759,P353,purchase
U31,P178,cart
U311,P326,wishlist
U613,P250,wishlist
U319,P427,view
U836,P53,purchase
U740,P166,wishlist
U836,P147,view
U283,P436,view
U376,P374,view
U825,P517,wishlist
U222,P294,cart
U547,P224,cart
U873,P485,wishlist
U553,P430,purchase
U16,P453,wishlist
U274,P157,cart
U795,P103,wishlist
U112,P308,view
U700,P44,view
U439,P257,view
U200,P241,purchase
U722,P344,view
U713,P493,purchase
U430,P240,wishlist
U757,P21,wishlist
U691,P510,purchase
U564,P234,wishlist
U512,P359,view
U243,P445,cart
U276,P481,view
U644,P163,purchase
U62,P455,cart
U735,P321,wishlist
U262,P21,purchase
U699,P391,purchase
U726,P27,cart
U62,P325,view
U698,P4,wishlist
U90,P503,view
U591,P130,wishlist
U584,P152,view
U626,P48,wishlist
U884,P190,view
U23,P165,purchase
U448,P256,view
U850,P406,cart
U737,P427,cart
U236,P369,wishlist
U889,P401,cart
U703,P35,purchase
U652,P15,view
U168,P398,wishlist
U249,P236,view
U775,P175,view
U227,P10,wishlist
U697,P51,cart
U759,P162,purchase
U760,P190,wishlist
U190,P363,wishlist
U712,P53,cart
U829,P363,view
U249,P277,wishlist
U152,P151,view
U285,P359,cart
U178,P461,purchase
U372,P235,view
U700,P336,wishlist
U151,P170,wishlist
U769,P184,view
U232,P176,purchase
U517,P27,view
U150,P50,wishlist
U351,P170,view
U219,P127,cart
U277,P152,wishlist
U886,P71,purchase
U685,P179,view
U310,P179,view
U522,P146,view
U528,P116,view
U775,P520,purchase
U864,P123,wishlist
U191,P105,wishlist
